id,is_iceberg
87d94d1b,0.000001
f445739a,0.019136
b0cdd6c9,0.732197
68bd764b,0.000249
f778d9de,0.007920
4e7028bd,0.000228
e9f34395,0.659063
12fd028a,0.998219
b05c4f0e,0.999996
99bbe8c0,0.387461
5c7d5d65,0.978621
10494057,0.000000
765947ac,0.001417
de7e6694,0.000000
e2270219,0.488308
1a9a474a,0.301815
374c9fe6,0.007939
621b4004,0.002609
51c35fd3,0.026248
4e66ddc9,0.000000
98275520,0.035673
b8ba032a,0.995263
f23bdc03,0.198901
7bac1d08,0.232955
f05fbe5f,0.000535
498d8af7,0.000000
b904a480,0.027017
b0864319,0.125239
f68d5476,0.999308
04949a2d,0.961091
d02326e2,0.995599
f073da33,0.001281
ed33d36c,0.980360
a58f05fe,0.256878
e93ff864,0.000000
1330f3ec,0.000000
4d40ffc8,0.286396
8714e372,0.000326
dd05aede,0.004634
a0045380,0.041403
de900bd1,0.009513
01a44dd8,0.375894
2da9a39c,0.981804
27700711,0.999987
d45e9db6,1.000000
e93ede94,0.201492
8d55c5a6,0.999985
11ac04bd,0.000000
54bcbc00,0.000000
ed3ef765,0.071924
e3dae722,0.165554
b56a211b,0.008232
b461a266,0.108304
990c1d71,0.001302
58d5fb24,0.025967
381c501e,0.222049
32011581,0.106218
7f85613e,0.002896
b83ae744,0.002066
24606622,0.000000
58dac16e,0.988281
9d696937,0.000000
d8a56fee,0.009306
276d5f72,0.008020
e7f63d52,0.012712
a3b65474,0.081011
671f3e01,0.450425
f5c80ee9,0.000011
166f2f46,0.999475
e8862863,0.019406
8f8773f1,0.309454
645ef530,0.907904
34e0ceed,0.999990
c2b7aa44,0.000002
63e61f7c,0.005828
8fddc17d,0.000000
30709b83,0.999987
24c7e642,0.002363
298edf18,0.016114
0a469f82,0.671050
183410b6,0.000000
4b9aa4c5,0.000323
8f6f6c6f,0.272870
991d4bc8,0.075458
798dbc60,0.015691
31583adc,0.000000
8c28dc2f,0.000082
f9a5c415,0.001301
24ada6cf,0.238328
24a8a082,0.000037
53c0c279,0.000000
5ecfcf04,0.998591
2ae001a0,0.999057
f0da2fca,0.017858
d7eb0174,0.000000
efb61a51,0.491960
d80b32aa,0.878166
7a33a699,0.977574
fff77564,0.000000
7821b06d,0.000000
16e76c49,0.092613
23db9196,0.995942
6dc30368,0.000000
7a3aaa78,1.000000
075e95ec,0.973033
32c64a02,0.000000
12cc39bd,0.153917
9cbe23d1,0.997900
27895931,0.007742
ef0e9b5a,0.225823
b0948d69,0.000000
886f0c7b,0.000188
ea9ad720,0.000000
26d892b8,0.995104
70ad8b2b,0.000000
65d5721a,0.003170
1754e3f0,0.000000
0ce3a143,0.995684
71fe37b6,0.072703
351247c2,0.000000
3e0af8d5,0.000000
a44ce343,0.999975
96f59857,0.000000
2855ae74,0.000073
7043bdf8,0.000000
df2a3e49,0.004806
7dcbb4ce,0.002913
00f9885f,0.984655
81110506,0.324557
5f697b8d,0.005965
42d1108d,0.000000
32eb2a0f,0.509315
d2486f06,0.000001
f6ea1450,0.089110
81f719be,0.999942
66756e63,0.992577
2835d46a,0.000000
1fb76118,0.505121
8e64e263,0.012467
52f94609,0.399945
334367e5,0.000603
0be0874c,0.012655
05f29386,0.310848
b6132b68,0.000000
0bff23f0,0.999987
514ab474,0.107323
5356f45d,0.207790
0a043578,0.447548
19108fa4,0.035027
61748b60,0.004458
71007896,0.000000
0a860bd6,0.000921
7e9b70a7,0.000001
0b027d59,0.087201
af208205,0.334815
d769f8e2,0.001471
f9871582,0.000786
8af61652,0.000133
262a62c0,0.971889
4732fea1,0.002545
822839fa,0.092812
14ffc301,0.000000
41393213,0.996710
3c46d0d6,0.000000
352437fa,0.000000
2c3d7429,0.493129
ed1ddc07,0.013770
e7e522fc,0.999999
891bb483,0.777569
23827390,0.000001
8df4bac4,0.195106
abbdd240,0.000000
8e401749,0.049470
9ca72e7b,0.156462
cbc22150,0.020630
03a6a81f,0.000010
e4045607,0.000022
61196555,0.139028
a8c923e6,0.000000
6f425077,0.425285
5606343b,0.017340
bf9c1566,0.000000
bf558d13,0.305235
17a3f55d,0.005327
379871d3,0.159230
f74d7ba5,0.000003
f29e6434,0.000000
43bc5132,0.000146
1fddb985,1.000000
9d0e86d9,0.000000
3df4743a,0.000000
42ea0f81,0.007734
d90b6e19,0.000000
2ef2318e,0.002110
eea8f5ac,0.969088
cc9c4fef,0.017080
5ef98068,0.000000
d340a034,0.424698
211c1be0,0.976838
67497c56,0.000014
d1421f97,0.113008
b8ca9544,0.000000
02cabf20,0.180064
369bf8af,0.998538
6bca3db0,0.000000
19c646e7,0.997729
de2c682b,0.326519
ad0bdcbd,0.000000
20ceb35f,0.000000
24b1e229,0.998927
e8464815,0.038671
2a74a251,0.060922
8a581e96,0.036124
74ee7c5e,0.015170
840fe112,0.000048
ea0191a9,0.003060
31db6283,0.003577
34daafee,0.013000
b571e767,0.000000
412ff05f,0.009837
e03d0755,0.000000
ffba6480,0.000000
1c5aaa67,0.533467
ed5d755a,0.000000
b57d5450,0.001159
95e7cd7a,0.040376
a33b9809,0.985296
a4c9326a,0.996634
f41c5831,0.042539
eab34fc2,0.213927
3e62332d,0.004739
3327c71c,0.038231
c86b6687,0.000000
191e9303,0.000957
b724c9a0,0.939120
1e74df9c,0.000121
298cb369,0.003175
c37dcd95,0.970832
5d5e336f,0.000000
3046e2c3,0.002272
ef790cae,0.100660
8774a842,0.000000
81343dfa,0.079118
6c3a8033,0.000040
3a9fb87d,0.005562
33977f61,0.998522
453b1db4,0.000001
fbccb3e6,0.964805
e4ae4e41,0.023349
b90c4398,0.000026
774dceca,0.000000
16a5f3c9,0.522938
9de73f23,0.447654
8311558e,1.000000
f6b5b177,0.999996
009cb34f,0.916197
7f82fcba,0.001677
47928bbc,0.000000
112fdc7c,0.354844
41a917cf,0.999995
d561c04c,0.000002
fd925146,0.000000
c0805ed9,0.999111
95c27c12,0.000001
565dbedb,0.043372
1f02291b,0.134397
7453d2a7,0.992318
cd85e12b,0.991777
be814982,0.000000
ac7c9235,0.083005
dec94e06,0.021919
83bdcda0,0.992652
98a074b3,0.999175
538ac300,0.000001
9ae87b55,0.001475
59a62300,0.000012
287a8943,0.952466
db2e4e9b,0.000016
0c93b27b,0.186604
628678d8,0.798896
bee8e91c,0.000000
f6536099,0.000008
c4cca51e,0.000058
e3db1cde,0.000191
fc70dace,0.003883
858fd565,0.000001
77ac02a8,0.003270
538cac65,1.000000
2051a682,0.999995
aeee0d00,0.000000
73b4e78d,0.998913
127f83dd,0.994782
6c8a1298,0.014290
5e5b20b1,0.000000
0de62b6c,0.025900
24ff871d,0.000000
f22485ec,0.934665
d0d30a0a,0.000393
f9b8b99f,0.002019
99925c55,0.001404
9f5f1623,0.271166
9bab2889,0.000186
3ac2025f,0.980613
28df2d9e,1.000000
32eb673c,0.469459
e296bd46,0.000644
0d59b9da,0.000016
e3656548,0.000000
4b10a092,0.000000
762d26ee,0.229642
b0cd2ed9,0.046852
df0b66ce,0.004399
982c66f4,0.065636
d8712305,0.065152
2a0d26e0,0.747726
db6ea613,0.019899
2875473a,0.037238
effed393,0.000014
3d000dbb,0.020173
512b4c6d,0.000349
141dc189,0.000000
e28e1216,0.000000
5c105b53,0.999968
e6e579dc,0.000526
bccfb384,0.981747
c4bc31ca,0.000000
d1ae0513,0.000006
5dac33bf,0.000000
ff0545c6,0.033617
1a8da801,0.000000
bf129243,0.007452
0ed9444a,0.049091
a25dae68,0.000000
09284b81,0.010570
295e8d17,0.013082
83cebb00,0.104661
b32f8dc8,0.000000
5d9f89f9,0.011695
da688a85,0.000073
ecfd8ef9,0.000000
eceb4a58,0.452834
f6749448,0.002124
17272530,0.000000
3a58c2c2,0.999686
1bd5dbd7,0.003607
e34504e3,0.000000
b40690fb,0.000011
339e4d8a,0.000000
3a2ca55e,0.231333
1c9ac643,0.947977
154212bf,0.000455
a1b9d313,0.027489
44e13908,0.000156
aeec1bd7,0.000003
543adf46,0.000000
6797a5f9,1.000000
fa23951f,0.000788
7721c077,0.998931
529a3089,0.997201
7850575a,0.000000
5c5426a6,0.000000
5533187f,0.012507
0f5bfb6f,0.000000
2c5ec3d7,0.013692
f806dc80,0.000000
6fc96c7c,0.000560
486085ce,0.000000
ac1f8e6d,0.004806
4067e173,0.686674
8db7f585,0.159026
1d1ab097,0.140742
16b614d5,0.053243
f28c55e8,1.000000
27e2afb0,0.008515
41989438,0.010293
921d00ff,0.000007
b50303bf,0.013491
85fc8008,0.999981
ccf47f6e,0.000028
4f9a7159,0.000000
31e348bf,0.996834
a7f55070,0.330121
6f88c408,0.000825
bcf906f8,0.001565
d609f4f1,0.094993
b1cf9cb2,0.999974
2ad9fec5,0.000000
758a0fc0,0.000000
eef2452d,0.009398
e22d581a,0.000000
bb7fe55e,0.632538
f2f7c44b,0.861147
8cd2fb0a,0.000060
fe5461c2,0.013298
4836e116,0.007017
869f5e51,0.004458
9be0a523,0.000235
2367b875,0.000048
801522dd,0.000000
5521b864,0.000128
91484179,0.000000
38a3daf9,0.001467
4c1a91bc,0.000088
8fb29913,0.999996
a971ccb4,0.992683
df609d5f,0.999992
077e967e,0.023945
eb13f6ee,0.000000
7953efef,0.999849
b2e50b39,0.670203
de48fdef,0.999164
0632b82b,0.994790
35722893,0.001009
6c1a60db,0.020275
4e4d3cf0,0.000000
923cb981,0.002458
2d1cfcad,0.549701
1703c088,0.999620
b3c7f620,0.068999
3d2b55a2,0.021837
33628315,0.980453
e3013f31,0.994295
8341a418,0.000000
75f823d1,0.462394
0e2d22cc,0.127885
4a859364,0.156900
8a221ede,0.010731
4825974b,0.000040
0ed2d9fb,0.992876
6bc82eb2,0.185976
be05f875,0.007101
a5f5db92,0.844222
40f42c04,0.999880
fa27fb06,0.399021
bcd4f1e4,0.004807
c924a696,0.998594
7e0185e3,0.012066
92291caf,0.044699
6f20bfc8,0.000011
88c14f67,0.044904
9af45783,1.000000
c2a6ebb9,0.645468
981e50c0,0.999975
5ce88856,0.000000
f2410c03,0.000157
ea42ab29,0.179130
1048dd59,0.000462
98078f3d,0.006582
c8398c92,0.134295
e07c9af3,0.021684
72bafd69,0.000000
46e7dd9a,0.007522
74abc649,0.000001
8753e164,0.009299
963feedf,0.999999
6b376828,0.997102
753f66cc,0.000000
8266d91f,0.122054
1c377b94,0.000000
4327ee74,0.000000
9f0d8165,0.001171
3d1d9227,0.929145
8408f127,0.108559
9a5b3da6,0.000000
d2046e59,0.000000
0706d45e,0.018328
03c932bb,0.000000
102cc533,0.308581
6e693b55,0.191331
8dbd015b,0.000000
6f4d1771,0.455929
5e57e158,0.007425
98c71a75,0.033010
92191805,0.000048
ece624e9,0.999478
28bad78a,0.000681
645c9b09,0.000000
2c125029,0.000000
eb74572e,0.000000
8544a2da,0.141000
57ce91ca,0.000000
1b7a9ee1,0.014082
ba190d34,0.200247
a6b4dd79,0.001476
4bbad07c,0.999957
23745fb4,0.000070
e563bd67,0.352656
41291b05,0.999858
31c09e0a,0.006968
9d75d5b4,0.003104
744b7d82,0.000000
dc12b11b,0.998799
523daa21,0.000000
76524a33,0.489193
d277d9e5,0.032940
1a472f8c,0.999993
ddec3b65,0.007225
514b742a,0.000003
f9457c40,0.000002
e848f31c,0.000000
fbab68cc,0.999892
4d51406b,0.972744
8ca84d02,0.040336
4584f13d,0.000040
56e01410,0.980202
d84d6a66,0.108573
c018e51d,1.000000
18f79023,0.999999
ac17ded4,0.998034
86495291,0.167098
3a1e6edc,0.000000
04ae316c,0.272298
55b72f88,0.992921
9edf0874,0.000328
de7eb7b0,0.656968
8fd16b45,0.934758
de17a92d,0.000870
4f51dde2,0.000524
db88e2da,0.981036
033bf9cc,0.051971
2c90e088,0.000000
b25710d6,0.306914
0c8745a1,0.136784
ec09233c,0.660755
a32fa735,0.000000
8921684e,0.039895
3850bd24,0.078342
ba94b662,0.000000
51947437,0.000502
48ef9920,0.972388
80f839bd,0.364920
d52181a5,1.000000
a07b801c,0.014897
ee59f0b7,0.000001
e93abe2c,0.995288
5c38e92c,0.001549
2f426cd3,0.000032
fa8081fa,0.000441
cead086a,0.000000
e31a4505,0.002833
366668dd,0.000000
a4f0d913,0.028348
38209683,0.000000
85858e46,0.067995
38e9bbc7,0.003853
2331ad83,0.000000
86fb5c2c,0.000007
40a5ad4c,0.111166
dd257f72,0.004382
1346d6f3,0.222041
bdaa3500,0.058873
68bc8f81,0.000000
b3be1080,0.996712
042addb1,0.112935
a3b21b81,0.033696
8507aa1b,0.000000
49e04ac3,0.002688
9373b2b5,0.999989
793cdf75,0.000088
3c8b861c,0.013922
a2a949fd,0.999970
240d0de9,0.964819
cd6587f9,0.964612
2919a291,0.000000
0c731f98,0.080314
0cde1ea2,0.000023
2ba68887,0.234471
c48bcc28,0.988186
06f67e54,0.000000
d0eea3d7,0.499370
91c2cbdc,0.999890
f8824e71,0.000268
da201a69,0.999722
b1763bba,0.401534
3defbdf2,0.282933
03375173,0.983087
34e938ae,0.999859
cddb4fd1,0.000002
dfc02239,0.002232
09c8b4bb,0.369196
78e3bc48,0.000140
3d9d5d0a,0.932328
75777e5e,0.000000
874e0674,0.000126
a2c271b7,0.000004
fcda7b52,0.035050
9b1141bc,0.001809
ef783f5e,0.022434
1ec056d9,0.000000
21848a3c,0.998255
2fbd6d72,0.190210
81b69ec9,0.992213
b07684d1,0.001987
da10a121,0.993174
c8c862ad,0.889821
c6255c3d,0.014621
7f7f6e92,0.850982
ed77ef56,0.000267
617a4212,0.018864
4625acb2,0.000000
fbc4c5a6,0.029067
3e396833,0.000009
07d44170,0.064779
20ea26b2,0.000004
75111b42,0.999672
db0571af,0.009667
09db79ee,0.047685
6f32e885,0.927045
d3b661d1,0.498716
997e1935,0.000201
1daa6fa5,0.000072
f9928d0a,0.918551
422bf7a9,0.035426
4bf4444c,0.166536
ef688a95,0.043584
3d4a5aa5,0.000026
ccb301e6,0.008224
2c4f7049,0.310929
fe465269,0.027805
28a3410a,0.520421
ab03609f,0.000002
bb00cc2c,0.001409
bea698d4,0.825608
4bb3b85f,0.988203
81bad45c,0.167932
38160980,0.000000
aeacbdfe,0.000000
90170a4b,0.005974
98bb2653,0.007246
aaf748d5,0.225157
8e66457a,0.005603
dd02276a,0.999316
122d40e0,0.018788
c8bf55da,0.987342
fa1adbf1,0.938717
7aa69166,0.245343
dd7bd19f,0.978379
6328108a,0.127028
1e8a608e,0.000000
8b86dd56,0.001103
69a787ad,0.642110
1d3146f4,0.999991
81730562,0.000000
8a35f5c2,0.052133
61ab72d3,0.000920
044a7406,0.961650
fc3151cd,0.000000
f36504ee,0.179759
ba683156,0.994906
542117da,0.000000
5a162a7f,0.000001
025b5b6f,0.000516
bde54a2d,0.000003
adeec0c5,0.028530
3c4926bd,0.000000
15c1df8c,0.995262
b82b4ac1,0.000000
3a5b4e9b,0.083135
585ed630,0.090161
dd278a47,0.978576
60480549,0.000001
624c9940,0.000417
13e9b91f,0.019088
7568291c,0.999505
88163388,0.110722
b971a89f,0.658458
e3d4231f,0.000003
e819a47d,0.248768
b2c53a73,0.006983
283d644f,0.000325
ebf7ad18,0.058401
60d87a61,0.176872
85d48d3e,0.522079
26c99563,0.927905
96a7db8b,0.000001
2fb2bf43,0.006249
ab7b57bf,0.994792
d9b5b9a6,0.992635
ed105429,0.988843
a4d07f1f,0.549216
f4d0acf0,0.000000
82ee82c5,0.000083
fe1a25fa,0.001225
168ea5f9,0.010684
ca4a4220,0.000000
51afbf15,0.413618
6fe1cb35,0.276702
325a74c2,0.936024
f5542416,0.999545
f616137e,0.295478
41efe2bf,0.001984
93dc88d3,0.125864
8c9405a3,0.000679
045279bf,0.000002
b57b83cc,0.998377
4191b0c5,0.000000
5c431a6c,0.018716
e24eaa9c,0.147865
3b7cede2,0.000121
4c88cea7,0.000229
735123bb,0.997480
e0863e49,0.000004
17337a3c,0.000654
cdf6bf13,0.000001
9cb5ffb6,0.016524
991e8928,0.001158
4ec88382,1.000000
1135316a,0.224175
a9c4017c,0.000050
3eb009f8,0.000000
41c8f59d,0.527483
bd08f301,0.995301
2dea3c10,0.000001
21df9aa8,0.005125
4fb98066,0.002142
88278d00,0.000000
b91fc4f6,0.000000
a81801a7,0.999993
a7011888,0.000000
20797ee0,0.000015
156de434,0.999986
e3fa79e1,0.000064
673d05f9,0.220376
6f1a2bea,0.003856
0722529a,0.016059
9a36ea20,0.000000
82ba8e45,0.000000
e5071475,0.059474
3982603e,0.374551
315f79dd,0.000723
38966c15,0.000651
6fc77029,0.000000
6bbfb792,0.038327
c1f9de1c,0.001908
0448f16d,0.000000
9c0887bc,0.179381
99876723,0.999996
e9977f35,0.891100
05990fe8,0.000000
6da49be1,0.101800
42968946,0.000000
8bac146d,0.000680
52be3878,0.999984
b5d334a2,0.034608
cd54eab7,0.154733
70e17a00,0.999731
76da2e09,0.000136
1018fafd,0.100338
a6f86664,0.001184
0925e0f3,0.353150
c0cd8ad3,0.000031
08eeb467,0.000231
d342c127,0.000036
a31b063f,0.000003
838e443b,0.014727
00ffd537,0.004771
ea8ac8e3,0.000010
5739c2ed,0.000144
1827f4a9,0.035769
559d3e5e,0.350584
a6a2f417,0.000002
98506661,0.000000
54762b78,1.000000
b34b9b95,0.006021
1295f069,0.000000
5931c596,0.000091
aa62d2b2,0.000000
3c467ef0,0.011251
d7b396c0,0.999523
00fd8535,1.000000
6d922625,0.022188
1f749690,0.176010
5c2c30dc,0.999999
4bcebbbd,0.999997
9b4af647,0.999941
35819270,0.000000
aba22784,0.000050
d1ecb44b,0.000106
47f97476,0.986130
958f8945,0.000000
bb83e011,0.998579
32549da9,0.000000
812f352b,0.000000
a1a7da5e,0.000085
40dd9e4f,0.000010
f6911b40,0.001553
ba21fc44,0.279403
2cd3d75b,0.000249
76b1a062,0.323280
a328f94d,0.000000
6ddcf135,0.026368
f085c2b8,0.007250
4c0c92f2,0.764824
2f32716f,0.999973
f543f25e,0.001400
5e079fbc,0.999996
8d2dcf2c,0.000000
e92e43a1,0.000000
ff31a7eb,0.001877
a25a9ed4,0.003654
650adcd4,0.166265
3fad366d,0.999967
fcf7b45e,0.001358
024a495f,0.000833
ce7b4316,0.008368
aea93ae2,0.979917
56de208d,0.187365
cf605bb4,0.000001
5e8d0b1a,1.000000
58c92118,0.453361
178e3900,0.052460
05ace38d,0.000000
70ca10e9,0.003414
2905e883,0.577516
ed28066c,0.118345
a41c4e66,1.000000
ae6960d4,0.962213
077abf82,0.000000
d5ae91b7,0.000000
15d542ec,1.000000
54d6c134,0.426027
b20b3b2c,0.220687
5d0fb3ca,0.001356
26c5b453,0.000963
9a4a0720,0.998447
a82f0e68,0.998829
13c555da,0.604157
535c04c0,0.449805
4afa3311,0.002331
187a71e9,0.990564
fc668335,0.001144
699e6228,0.319251
d81d6a6b,0.000000
2d0e8dfe,1.000000
2e9f7689,0.251538
92d9b192,0.000047
0350f9c9,0.997549
dab6ef2f,0.999994
971c0e2d,0.353136
85ff72c1,0.034488
6e0dedfb,0.056170
719ecd9f,0.001903
1f84ad32,0.000000
8beb23a3,0.000000
6b6cda4e,0.000000
7813a178,0.078289
f6d8c596,0.998722
ad72e7cc,0.000172
36f10464,0.000000
b5bbe5c1,0.489233
93616adf,0.999997
426dc3c3,0.013645
b4a715af,0.019208
7147e6ce,0.571819
6824d568,0.901333
ef70ca77,0.133981
1d6a39d1,0.000000
d72e194e,0.017523
dead08da,0.996375
fd8b350e,0.000000
1dd36292,0.000000
9f9360cd,0.068746
405a0743,0.936201
a5b8617f,0.997551
45b17db1,0.072355
0813f8c6,0.000000
d0cfb33f,0.014243
6f32bdde,0.000000
24ce1fe1,0.000000
1bb6edbf,0.000502
da191058,0.389079
4ff53c75,0.004003
e842f5fa,0.999813
69e2364a,0.998149
15235cc1,0.000000
d345c4c6,0.888993
b18a8a69,0.999961
3fd9206e,0.005606
2ed7a5fe,0.129741
70fe9ca4,0.001399
13565498,0.185428
ddc3fa9f,0.788941
e491a6e7,1.000000
5b2c46a2,0.000000
13d2e078,0.441833
f760d407,0.124449
e8326cfe,0.000107
7cd3b62b,0.999969
1969a59d,0.035974
9c523426,0.000864
18c64bfe,0.000019
49468b7f,0.000589
7c96ac36,0.000662
d5d5f209,0.101656
7244e8c2,0.892205
1c886329,0.000162
0279acd6,0.000000
39194f5b,0.453306
ab792a35,0.971315
3be44370,0.966641
215e6c06,0.091690
838fffb0,0.000000
ccf5f427,0.000119
5952b07f,0.114031
042f7e39,0.002060
72b0a22b,0.041723
0f6e119b,0.083078
7572f0f4,1.000000
8dc03a14,0.009065
a6acf575,0.002777
3eac5d7d,0.000000
ae5b5c79,0.003417
7662252a,0.991464
da217416,0.000174
e606610f,0.015689
00a92ec1,0.000220
d123323e,0.006327
b0f07395,0.000008
e91a8ce8,0.000000
66be052e,0.998696
03eec7af,0.000000
f58ff82f,0.425189
0ce8152a,1.000000
436a6ee7,0.059390
7d79cc0d,0.000074
b4d31d23,0.044093
ed22dcf0,0.000000
0185ee37,0.004183
9825dad4,0.130879
4caff066,0.000000
7656d0d0,0.000031
13679a89,0.002769
e199f1f8,0.000013
499deede,0.002473
60e363bb,0.000465
04b1fd61,0.241554
b44e4dc6,0.003662
40480e3c,0.031772
55886517,0.059551
3040470f,0.485027
f8d6ce56,0.522826
d2631ea8,0.000188
e4791291,0.998519
c7af3aa5,0.310127
601fd48a,0.000085
3e8201a7,0.268490
4ffa7e0f,0.266928
e33d32a7,0.038840
31652052,0.011935
f56f7656,0.002116
b8ecb76c,0.772802
f4373ff7,0.999918
764dd46b,0.986343
903031d0,0.000111
33a3c7f6,0.000000
6f7fccbd,0.000044
c747068b,0.003071
ba6855c5,1.000000
33d07116,0.000319
13e9917a,0.999999
cfc7bdff,0.023619
c2a4e518,0.000053
36c863a4,0.000001
6480ab5e,0.002112
a4e2734d,0.026350
8b586a81,0.000004
37230b91,0.999883
574ddc67,0.005101
c0e7b7b1,0.000000
8a452c3d,0.031314
93ae27e1,0.000000
f6768984,0.000000
3f858462,0.125737
253af8b2,0.999977
45432f00,0.001879
092e93de,0.000000
7796b464,0.007245
36c1c451,0.377523
a0ce9d08,0.000000
18d6f180,0.013436
8bdc40d3,0.999697
c0c11fcb,0.000000
548712f7,0.155370
721b0e56,0.244407
c4ad51c9,0.000000
d28cb1f5,0.025477
44ecd438,0.001128
560f1c45,0.196870
ace3a687,0.000000
5310892a,0.000000
490b57dc,0.845575
1495f48a,0.998806
9ae90aa2,0.260695
a4c33fab,0.999909
3ff9a8be,0.000000
910821da,1.000000
5e111abb,0.039603
cb484c45,0.003800
a84be26f,0.000242
da2ef14c,0.000017
58d12303,0.735229
f7ddebe5,0.000000
06bbafe1,0.700069
b22f653a,0.117452
bb9ba9df,1.000000
77106abe,0.000000
1a45267c,0.344198
5bf0841d,0.000000
347f0648,0.000000
00f507bd,0.000072
bdd65567,0.999936
34c9762e,0.681038
44a11305,0.999814
61836ff8,0.000174
5044036a,0.108564
f499c99e,0.008402
53f3b469,0.096498
d87c69f7,0.107941
b4bf25ff,0.000000
d6fbc09f,0.443040
99ef4e08,0.019438
c654cb23,0.188193
ad288689,0.157242
1dbe6f7f,0.988987
a6ab3848,0.000018
187ed035,0.000017
c1f2b3d6,0.047780
9a26b2a1,0.000000
0587305b,0.396570
4a1ca51c,0.000000
393d3aad,0.000000
fa326385,0.000000
9a5ac32a,0.020086
7171a384,0.009876
9bce9cc1,0.000011
07df58fe,0.007746
85f88844,0.006003
c2ab1469,0.000000
c2ea4640,0.000000
d3b46696,0.001026
a301c996,0.000029
96344963,0.030547
ada29cc3,0.000927
f30d5da9,0.000000
c39c54c3,0.008536
ea3ca210,0.260569
0cb04575,0.132688
df6b39bc,0.002539
1ebb953c,0.035738
fc200771,0.047303
ee7cac78,0.008454
84fcd18d,0.250678
6b9c126a,0.913132
2dd504d7,0.000001
1939249d,0.994666
ecd89451,0.989239
37245434,0.999512
a865b40f,0.002668
414ba410,0.005254
53a74a6b,0.413630
5d625ee7,0.003613
e999e44f,0.998139
3c812cad,0.987065
10420d24,0.000000
6d8e55ec,0.000000
101697e2,0.000000
c7db370f,0.018780
0159d0d2,0.008448
b79de3a1,0.999428
fd1906b4,0.605630
a7c30476,0.999979
c71c214c,0.173228
329a920c,0.013682
7151931a,0.002210
d65cfc2c,0.072061
60e99a70,0.946612
0db30533,0.031340
f451a7c3,0.674283
276d1013,0.000000
2b470d79,0.011027
022bf32e,0.003088
a619ddec,0.000574
d5dd7725,0.000000
8349d9a1,0.000000
602d9be8,0.998021
cfdf57f2,0.634947
d10e56a1,0.305453
33ce9b25,0.438024
87e2fc5a,0.998101
be11c460,0.024115
6720afaf,0.020630
a21dd315,0.142828
5c1fcc43,0.020859
fde0f878,0.026878
1954f898,0.000000
0620faf4,0.912983
21f8c79f,0.007767
8fd85fa7,0.000017
a4f38c9e,0.002537
d6094cc0,0.017267
82a79fd3,0.006921
1f189089,1.000000
3ebdbc01,0.005398
eb2f9bbd,0.006756
c35939cf,0.999470
30fa6361,0.005031
af7b68a7,0.020193
07bf29e1,0.064850
edee2b75,0.000000
0d78044a,0.993315
6a480cdc,0.959084
f01ea09e,0.999993
2c21bd36,0.000293
482407bf,0.051169
d31f25f3,0.999532
ae81adc1,0.000000
196dc6ff,0.467327
ee982429,0.000000
2e211931,0.000008
5c3994ec,0.177342
86251695,0.000001
f94f31b7,0.000336
2ce05503,0.819712
99603d05,0.457629
51214b7a,0.000000
770e1a3f,0.000023
7d60b78c,0.000715
c331d413,0.179127
d8ba05b1,0.000000
6a7e02b9,0.999997
c8a2c61e,0.000000
8977b7d2,0.999997
31dd4731,1.000000
ae67ed08,0.045498
daa5c21d,0.005059
42c59d6a,0.000000
66940d2f,0.012726
d1ab883f,0.000583
30f69e66,0.102265
35dc2fa8,0.210851
95d5620a,0.599215
f476c362,0.001681
37356fd3,0.001739
8b016790,0.001455
e22cc599,0.000274
ddc318e3,0.000356
d2ede6e7,0.000000
ca986a62,0.003404
85cedf12,0.000001
006655ad,0.999426
589d1f8b,0.000019
d65cd207,0.455059
84a51b2a,0.381835
1f556052,0.000000
7f9f3f26,0.000948
f1cb2169,0.041161
5fdb7edd,0.073380
47906d73,0.911187
56de935c,0.063700
0418705e,0.999995
9a1f69b2,0.999987
2a95b056,0.001876
fd950286,0.000000
87dddc4d,0.294026
751f5682,0.000068
a6208877,0.007138
26a49b94,0.956129
dfe78561,0.000005
cf37dc90,0.002431
1cdc9fb7,0.020278
cd1a13cb,0.080177
aaee25d1,0.281166
4462aabb,0.575345
d47ba10c,0.999902
5e79a476,0.000000
aaad61d8,0.982276
0dd8474f,0.011829
5fd9cb5e,0.006804
5c23d503,0.005601
97ac33c1,0.653242
e944eb0c,0.000992
31c2fea7,0.454725
916927c7,0.977723
37fdc86b,0.407075
460c7ce6,0.001543
c23c235d,0.798067
5fb39808,0.000000
08f77f45,0.938057
b33ce5df,0.066114
dae44dab,0.000000
0a933147,0.000000
e103cde7,0.000000
54d6a695,0.000602
1c059c07,0.289506
7ab133a0,0.002830
fbe7ef91,0.746568
b664f8cd,0.999965
0d9883e6,0.999445
8e9b65eb,0.486229
0cffd12c,0.999996
28b81b98,0.018369
db881b67,0.000000
d68e6594,0.019193
e8d8b694,0.004585
93fefdb6,0.000000
f368ba9e,0.000013
fdb688d4,0.013133
c8e48bf2,0.000000
80489dd4,0.000000
7daf3279,0.995004
631576c2,0.020699
5f31a973,0.000255
e62a6db4,0.002939
e773aac4,0.052423
c6eaaf44,0.294751
4cbdfeed,0.003432
baa3cfd8,0.111667
0454415d,0.026585
2ad227be,0.196007
97acfa34,0.302272
06df195b,0.001972
01e7c147,0.602481
52233217,0.156170
49af2bd6,0.000000
a327d461,0.000000
75407d17,0.346075
438b12ce,1.000000
